"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"65","Washington, DC","16","8800 Walden Road, Silver Spring","1/1/2020 - 3/31/2020, Every day, Daily Average",1502,1214,1856
"65","Washington, DC","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","1/1/2020 - 3/31/2020, Every day, Daily Average",1072,882,1301
"65","Washington, DC","18","8900 Moreland Lane, Annandale","1/1/2020 - 3/31/2020, Every day, Daily Average",2013,1664,2434
"65","Washington, DC","19","Thomas Avenue, Arlington","1/1/2020 - 3/31/2020, Every day, Daily Average",1138,871,1485
"65","Washington, DC","20","McClellan Drive, Arlington","1/1/2020 - 3/31/2020, Every day, Daily Average",940,711,1241
"65","Washington, DC","21","3600 North Vernon Street, Old Glebe, Arlington","1/1/2020 - 3/31/2020, Every day, Daily Average",1296,1023,1640
"65","Washington, DC","23","6500 Bellamine Court, McLean","1/1/2020 - 3/31/2020, Every day, Daily Average",1468,1173,1837
"65","Washington, DC","24","8600 Brook Road, McLean","1/1/2020 - 3/31/2020, Every day, Daily Average",1769,1451,2156
"65","Washington, DC","25","8200 Mockingbird Drive, Annandale","1/1/2020 - 3/31/2020, Every day, Daily Average",2058,1614,2623
"65","Washington, DC","26","9400 Pamlico Lane, Great Falls","1/1/2020 - 3/31/2020, Every day, Daily Average",1788,1414,2259
"65","Washington, DC","27","6200 Everglades Drive, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1668,1342,2072
"65","Washington, DC","28","2100 North Scott Street, North Highland, Arlington","1/1/2020 - 3/31/2020, Every day, Daily Average",986,765,1270
"65","Washington, DC","29","700 Carpenter Road, Potomac Yard, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1305,1036,1642
"65","Washington, DC","30","0 Auburn Court, Potomac West, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1438,1152,1793
"65","Washington, DC","31","1000 C Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1271,999,1615
"65","Washington, DC","32","2600 13th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",211,108,410
"65","Washington, DC","33","4400 E Street Southeast, Benning Ridge, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1796,1378,2339
"65","Washington, DC","34","1700 Independence Avenue Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1532,1232,1903
"65","Washington, DC","35","2100 1st Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",672,479,942
"65","Washington, DC","36","500 17th Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1354,1013,1808
"65","Washington, DC","37","3500 Toledo Terrace, Chillum","1/1/2020 - 3/31/2020, Every day, Daily Average",1677,1346,2089
"65","Washington, DC","38","5300 Westport Road, Chevy Chase","1/1/2020 - 3/31/2020, Every day, Daily Average",1280,1037,1578
"65","Washington, DC","39","Woodrow Wilson Memorial Bridge, Old Town, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1645,1311,2063
"65","Washington, DC","40","6000 Rixey Drive, Fair Haven, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1895,1530,2345
"65","Washington, DC","41","2000 Rosedale Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1490,1112,1996
"65","Washington, DC","42","4200 10th Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",937,728,1205
"65","Washington, DC","43","900 Randolph Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",485,358,655
"65","Washington, DC","44","1200 New Jersey Avenue Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1078,811,1432
"65","Washington, DC","45","0 L Place Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",759,552,1042
"65","Washington, DC","46","1900 Anacostia Drive, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1301,966,1751
"65","Washington, DC","47","0 S Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",618,442,862
"65","Washington, DC","48","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1294,989,1691
"65","Washington, DC","49","2700 10th Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",996,753,1316
"65","Washington, DC","50","5700 Chevy Chase Parkway Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1107,889,1377
"65","Washington, DC","51","1300 Underwood Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",903,710,1148
"65","Washington, DC","52","200 Quackenbos Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1131,912,1401
"65","Washington, DC","53","600 Atlantic Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1836,1402,2403
"65","Washington, DC","54","3300 Clay Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1466,1088,1974
"65","Washington, DC","55","500 Q Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",445,302,654
"65","Washington, DC","56","Center Leg Freeway, Southwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1009,751,1354
"65","Washington, DC","57","600 Edgewood Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",853,642,1132
"65","Washington, DC","58","3100 13th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",359,239,538
"65","Washington, DC","59","2800 45th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",876,662,1157
"65","Washington, DC","60","3200 Dubois Place Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1452,1046,2014
"65","Washington, DC","61","1400 15th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",202,82,496
"65","Washington, DC","62","1800 W Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1601,1170,2189
"65","Washington, DC","63","4400 40th Street, Brentwood","1/1/2020 - 3/31/2020, Every day, Daily Average",1396,1089,1788
"65","Washington, DC","64","1800 Ontario Place Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",384,248,593
"65","Washington, DC","65","1900 15th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",175,67,455
"65","Washington, DC","66","1400 K Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",456,286,724
"65","Washington, DC","67","900 Q Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",403,271,598
"65","Washington, DC","68","8800 Springfield Road, Laurel","1/1/2020 - 3/31/2020, Every day, Daily Average",1898,1526,2360
"65","Washington, DC","71","5600 Somerset House II, Wisconsin Avenue, Chevy Chase","1/1/2020 - 3/31/2020, Every day, Daily Average",1308,1069,1600
"65","Washington, DC","72","4900 Hampden Lane, Bethesda","1/1/2020 - 3/31/2020, Every day, Daily Average",1524,1252,1854
"65","Washington, DC","73","3300 Chillum Road, Mount Rainier","1/1/2020 - 3/31/2020, Every day, Daily Average",1240,987,1557
"65","Washington, DC","74","11100 Rodeo Court, Upper Marlboro","1/1/2020 - 3/31/2020, Every day, Daily Average",2151,1747,2647
"65","Washington, DC","75","4900 Blackfoot Road, Hollywood, College Park","1/1/2020 - 3/31/2020, Every day, Daily Average",2048,1677,2499
"65","Washington, DC","76","7300 16th Place, Hyattsville","1/1/2020 - 3/31/2020, Every day, Daily Average",1550,1244,1930
"65","Washington, DC","77","3200 Donnell Drive, Forestville","1/1/2020 - 3/31/2020, Every day, Daily Average",1968,1531,2528
"65","Washington, DC","78","5000 Roseld Court, Oxon Hill","1/1/2020 - 3/31/2020, Every day, Daily Average",1847,1435,2375
"65","Washington, DC","79","2200 Washington Avenue, Silver Spring","1/1/2020 - 3/31/2020, Every day, Daily Average",1183,960,1456
"65","Washington, DC","80","3100 West Avenue, District Heights","1/1/2020 - 3/31/2020, Every day, Daily Average",2015,1557,2607
"65","Washington, DC","81","1600 Nova Avenue, Capitol Heights","1/1/2020 - 3/31/2020, Every day, Daily Average",1761,1364,2272
"65","Washington, DC","82","2000 South Eads Street, Crystal City, Arlington","1/1/2020 - 3/31/2020, Every day, Daily Average",1186,901,1559
"65","Washington, DC","83","500 Ethan Allen Avenue, Takoma Park","1/1/2020 - 3/31/2020, Every day, Daily Average",1347,1077,1683
"65","Washington, DC","84","7700 Oxman Road, Hyattsville","1/1/2020 - 3/31/2020, Every day, Daily Average",1926,1463,2534
"65","Washington, DC","85","100 Lakeside Drive, Greenbelt","1/1/2020 - 3/31/2020, Every day, Daily Average",1894,1495,2398
"65","Washington, DC","86","9100 Fairview Road, Silver Spring","1/1/2020 - 3/31/2020, Every day, Daily Average",1357,1107,1662
"65","Washington, DC","87","7600 Greenbrook Drive, Greenbelt","1/1/2020 - 3/31/2020, Every day, Daily Average",1744,1390,2187
"65","Washington, DC","88","5000 Newport Avenue, Bethesda","1/1/2020 - 3/31/2020, Every day, Daily Average",1109,880,1397
"65","Washington, DC","89","10000 Oaklyn Drive, Potomac","1/1/2020 - 3/31/2020, Every day, Daily Average",1760,1426,2171
"65","Washington, DC","90","11400 Macarthur Boulevard Northwest, Potomac","1/1/2020 - 3/31/2020, Every day, Daily Average",1863,1411,2458
"65","Washington, DC","91","6400 Walhonding Road, Bethesda","1/1/2020 - 3/31/2020, Every day, Daily Average",1498,1186,1892
"65","Washington, DC","92","3100 North Nelson Street, Bellevue Forest, Arlington","1/1/2020 - 3/31/2020, Every day, Daily Average",1136,882,1462
"65","Washington, DC","93","6400 Vale Street, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1597,1279,1993
"65","Washington, DC","94","6300 8th Circle, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1508,1207,1883
"65","Washington, DC","95","1800 South Stafford Street, Douglas Park, Arlington","1/1/2020 - 3/31/2020, Every day, Daily Average",1397,1169,1668
"65","Washington, DC","98","1600 13th Road South, Arlington Views, Arlington","1/1/2020 - 3/31/2020, Every day, Daily Average",1095,849,1411
"65","Washington, DC","100","1200 Oronoco Street, Old Town West, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1443,1150,1809
"65","Washington, DC","101","100 South Fayette Street, Old Town, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1580,1270,1964
"65","Washington, DC","102","3700 South George Mason Drive, Falls Church","1/1/2020 - 3/31/2020, Every day, Daily Average",1569,1217,2022
"65","Washington, DC","103","600 South Ball Street, Crystal City, Arlington","1/1/2020 - 3/31/2020, Every day, Daily Average",1052,778,1421
"65","Washington, DC","104","2500 Jackson Parkway, Vienna","1/1/2020 - 3/31/2020, Every day, Daily Average",1623,1330,1980
"65","Washington, DC","105","Dwight D. Eisenhower Southwest Freeway, Southwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",934,675,1291
"65","Washington, DC","106","5800 Cameron Run Terrace, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1785,1403,2269
"65","Washington, DC","107","4000 Ellicott Street, Seminary Hill, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1328,1035,1702
"65","Washington, DC","108","100 57th Place Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",2050,1602,2622
"65","Washington, DC","109","7200 Wesley Road, Springfield","1/1/2020 - 3/31/2020, Every day, Daily Average",1742,1399,2168
"65","Washington, DC","110","800 West Braddock Road, Rosemont, Alexandria","1/1/2020 - 3/31/2020, Every day, Daily Average",1434,1126,1825
"65","Washington, DC","111","Perimeter East Road Southwest, Southwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1520,1174,1966
"65","Washington, DC","112","Willow Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1345,997,1812
"65","Washington, DC","113","400 50th Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1965,1526,2529
"65","Washington, DC","114","5300 Call Place Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1946,1549,2443
"65","Washington, DC","115","4700 B Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1967,1497,2583
"65","Washington, DC","116","100 Jefferson Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",940,733,1204
"65","Washington, DC","117","4800 Illinois Avenue Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",808,625,1042
"65","Washington, DC","118","100 Emerson Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",829,636,1080
"65","Washington, DC","119","200 10th Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1341,1055,1704
"65","Washington, DC","120","300 Varnum Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",722,560,929
"65","Washington, DC","121","0 T Street Southwest, Southwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1151,866,1529
"65","Washington, DC","122","100 E Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1071,791,1449
"65","Washington, DC","123","600 Independence Avenue Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1253,965,1625
"65","Washington, DC","124","1400 4th Street Southwest, Southwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1166,893,1522
"65","Washington, DC","125","1600 D Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1390,1108,1743
"65","Washington, DC","126","2300 Hartford Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1813,1335,2461
"65","Washington, DC","127","1300 E Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1282,988,1662
"65","Washington, DC","128","3500 19th Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1755,1305,2359
"65","Washington, DC","129","800 51st Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1689,1259,2264
"65","Washington, DC","130","3800 22nd Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1146,905,1450
"65","Washington, DC","131","200 Taylor Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",857,653,1123
"65","Washington, DC","132","1600 Buchanan Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1057,833,1339
"65","Washington, DC","133","200 Oneida Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1092,859,1387
"65","Washington, DC","134","1400 Allison Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",534,402,708
"65","Washington, DC","135","Scale Gate Road Northeast, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",687,507,930
"65","Washington, DC","136","700 Taylor Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",665,507,870
"65","Washington, DC","137","1700 Willard Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",104,43,250
"65","Washington, DC","138","500 8th Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1198,914,1569
"65","Washington, DC","139","1400 Southeast Boulevard, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1134,841,1528
"65","Washington, DC","140","400 14th Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1296,1026,1636
"65","Washington, DC","141","600 Nicholson Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1121,885,1419
"65","Washington, DC","142","100 Ingraham Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1046,811,1347
"65","Washington, DC","143","800 Delafield Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1158,917,1460
"65","Washington, DC","144","1700 19th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",266,156,451
"65","Washington, DC","145","1100 Varney Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",2038,1520,2731
"65","Washington, DC","146","3800 8th Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1844,1404,2420
"65","Washington, DC","147","3400 17th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",432,303,614
"65","Washington, DC","148","1400 Ogden Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",407,298,555
"65","Washington, DC","149","1400 Irving Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",293,198,432
"65","Washington, DC","150","1200 13th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",377,222,639
"65","Washington, DC","151","100 3rd Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1184,900,1556
"65","Washington, DC","152","600 Acker Place Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1155,875,1523
"65","Washington, DC","153","900 10th Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1086,830,1419
"65","Washington, DC","154","200 M Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",869,638,1183
"65","Washington, DC","155","100 T Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",691,512,931
"65","Washington, DC","156","100 13th Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1428,1100,1853
"65","Washington, DC","157","300 U Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",825,619,1098
"65","Washington, DC","158","300 Burbank Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1739,1316,2296
"65","Washington, DC","159","1100 45th Place Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1843,1407,2412
"65","Washington, DC","160","500 42nd Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1661,1255,2197
"65","Washington, DC","161","4900 Eads Place Northeast, Lincoln Heights, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1748,1314,2324
"65","Washington, DC","162","800 Washburn Arts Center, Florida Avenue Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",959,719,1278
"65","Washington, DC","163","1300 Mount Olivet Road Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1139,857,1513
"65","Washington, DC","164","1700 Lang Place Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1244,956,1617
"65","Washington, DC","165","800 21st Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1328,1004,1755
"65","Washington, DC","166","1300 Orren Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1054,795,1397
"65","Washington, DC","167","4100 1st Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1639,1271,2112
"65","Washington, DC","168","1800 E Street Northeast, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",740,540,1013
"65","Washington, DC","169","Meadow Road Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1187,908,1550
"65","Washington, DC","170","900 Brentwood Road Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",967,718,1301
"65","Washington, DC","171","4200 4th Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1805,1389,2345
"65","Washington, DC","172","700 55th Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1811,1363,2405
"65","Washington, DC","173","4500 45th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1002,773,1298
"65","Washington, DC","174","Massachusetts-39th Trail, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",835,643,1082
"65","Washington, DC","175","2100 Lincoln Road Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",758,557,1031
"65","Washington, DC","176","4800 Meade Street Northeast, Deanwood, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1674,1233,2270
"65","Washington, DC","177","6000 Clay Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",2014,1487,2726
"65","Washington, DC","178","3100 Chancellor's Way Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",818,622,1074
"65","Washington, DC","179","1500 Kearny Street Northeast, Northeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1021,784,1329
"65","Washington, DC","180","5100 39th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1078,852,1362
"65","Washington, DC","181","400 Butternut Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1125,900,1405
"65","Washington, DC","182","3600 Alton Place Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",880,682,1134
"65","Washington, DC","183","3300 6th Street Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1777,1322,2388
"65","Washington, DC","184","700 Fern Place Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",880,694,1114
"65","Washington, DC","185","700 Quackenbos Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",991,791,1240
"65","Washington, DC","186","20001, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",651,455,929
"65","Washington, DC","187","1600 13th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",226,111,459
"65","Washington, DC","188","4200 Martin Luther King Junior Avenue Southwest, Southwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1434,1097,1873
"65","Washington, DC","189","100 Wilmington Place Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1574,1195,2072
"65","Washington, DC","190","900 M Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",543,387,760
"65","Washington, DC","191","1300 Gallatin Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",602,458,790
"65","Washington, DC","192","5400 8th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",881,689,1125
"65","Washington, DC","193","3500 13th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",474,343,653
"65","Washington, DC","194","700 Lamont Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",479,342,669
"65","Washington, DC","195","500 Lamont Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",561,411,764
"65","Washington, DC","196","2400 5th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",482,328,707
"65","Washington, DC","197","2400 Sherman Avenue Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",330,216,502
"65","Washington, DC","198","0 Peluca Alley, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",128,59,273
"65","Washington, DC","199","1700 Kalorama Road Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",182,101,327
"65","Washington, DC","200","2400 20th Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",364,235,562
"65","Washington, DC","201","1800 California Street Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",240,142,403
"65","Washington, DC","202","1300 Talbert Terrace Southeast, Southeast Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",1495,1079,2071
"65","Washington, DC","203","1100 Connecticut Avenue Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",441,273,710
"65","Washington, DC","204","Rafik B. Hariri Building, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",879,671,1150
"65","Washington, DC","205","4000 Highwood Court Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",834,639,1088
"65","Washington, DC","206","0 Observatory Circle Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",628,465,848
"65","Washington, DC","208","2800 Cathedral Avenue Northwest, Northwest Washington, Washington","1/1/2020 - 3/31/2020, Every day, Daily Average",557,395,785
